OBJECTID,DPTOMPIO,CODIGO_VER,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,FUENTE,DESCRIPCIO,SEUDONIMOS,AREA_HA,COD_DPTO,ShapeSTArea,ShapeSTLength
160,76306,76306001,VALLE DEL CAUCA,GINEBRA,COCUYOS,2010,http://www.ginebra-valle.gov.co,NULL,NULL,1520.54773379,76,15352782.0645461,18103.1625441014
161,76306,76306006,VALLE DEL CAUCA,GINEBRA,LOS MEDIOS,2010,http://www.ginebra-valle.gov.co,NULL,NULL,3602.11079955,76,36367012.8874504,32139.3794739472
162,76306,76306005,VALLE DEL CAUCA,GINEBRA,LA SELVA,2010,http://www.ginebra-valle.gov.co,NULL,NULL,2967.73204104,76,29962584.9803867,31988.0414124657
163,76306,76306007,VALLE DEL CAUCA,GINEBRA,NOVILLERA,2010,http://www.ginebra-valle.gov.co,NULL,NULL,2399.72654562,76,24224753.3062188,30626.884911772
164,76306,76306008,VALLE DEL CAUCA,GINEBRA,ZABALETAS,2010,http://www.ginebra-valle.gov.co,VEREDA CON CENTRO POBLADO,NULL,3552.27472698,76,35857975.0553734,33241.1997827395
165,76306,76306002,VALLE DEL CAUCA,GINEBRA,COSTA RICA,2010,http://www.ginebra-valle.gov.co,VEREDA CON CENTRO POBLADO,NULL,1356.81110105,76,13697664.1016345,18931.0112785777
166,76306,76306004,VALLE DEL CAUCA,GINEBRA,LA FLORESTA,2010,http://www.ginebra-valle.gov.co,VEREDA CON CENTRO POBLADO,NULL,2881.64923991,76,29089886.819421,33014.4256391844
167,76248,76248005,VALLE DEL CAUCA,EL CERRITO,EL PLACER,2011,PBOT,VEREDA CON CENTRO POBLADO,NULL,4574.41277699,76,46164199.6991846,50220.3883304646
168,76248,76248008,VALLE DEL CAUCA,EL CERRITO,SANTA ELENA,2011,PBOT,VEREDA CON CENTRO POBLADO,NULL,7350.833532,76,74194499.719604,50555.1539759307
169,76248,76248003,VALLE DEL CAUCA,EL CERRITO,EL CASTILLO,2011,PBOT,VEREDA CON CENTRO POBLADO,NULL,2651.78731044,76,26769187.1209982,27965.918499647
170,76248,76248006,VALLE DEL CAUCA,EL CERRITO,EL POMO,2011,PBOT,VEREDA CON CENTRO POBLADO,NULL,3339.92509034,76,33714221.1779079,34124.1849935221
171,76248,76248001,VALLE DEL CAUCA,EL CERRITO,AUJI,2011,PBOT,NULL,NULL,2833.12983264,76,28599927.0460368,32864.2092666533
172,76248,76248002,VALLE DEL CAUCA,EL CERRITO,EL CARRIZAL,2011,PBOT,NULL,NULL,1671.32449321,76,16872950.7433441,28595.9749384673
173,76248,76248004,VALLE DEL CAUCA,EL CERRITO,EL MORAL,2011,PBOT,NULL,NULL,1838.77492245,76,18565077.1632575,23087.322955653
174,76233,76233018,VALLE DEL CAUCA,DAGUA,PROVIDENCIA,2011,POT DAGUA,NULL,NULL,791.50794046,76,7983523.74773552,13709.6753268087
175,76233,76233004,VALLE DEL CAUCA,DAGUA,CRISTALES,2011,POT DAGUA,NULL,NULL,5586.07039233,76,56344558.5663445,35073.1505251328
176,76233,76233017,VALLE DEL CAUCA,DAGUA,LOS ALPES,2011,POT DAGUA,NULL,NULL,2388.16461145,76,24089851.303299,23448.2246495145
177,76377,76377016,VALLE DEL CAUCA,LA CUMBRE,TAMBO,2011,EOT,NULL,NULL,334.60882576,76,3375910.30914795,10230.6138667973
178,76377,76377013,VALLE DEL CAUCA,LA CUMBRE,PAVITAS,2011,EOT,NULL,NULL,892.11749515,76,9001147.70961348,21561.3403485275
179,76377,76377003,VALLE DEL CAUCA,LA CUMBRE,ARBOLEDA,2011,EOT,VEREDA CON CENTRO POBLADO,NULL,1395.87456495,76,14083355.1855867,19766.6191276226
180,76377,76377001,VALLE DEL CAUCA,LA CUMBRE,AGUACLARA,2011,EOT,NULL,NULL,4542.59481754,76,45836464.2447397,37081.3549781005
181,76377,76377006,VALLE DEL CAUCA,LA CUMBRE,CORPORITAS,2011,EOT,NULL,NULL,781.71934212,76,7886474.35813682,21871.4989627154
182,76364,76364006,VALLE DEL CAUCA,JAMUNDÍ,LA VENTURA,2010,PBOT JAMUNDI,NULL,NULL,1498.97134637,76,15109175.4212115,22784.2021574984
183,76364,76364018,VALLE DEL CAUCA,JAMUNDÍ,VILLA PAZ,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,3071.24049198,76,30954860.0447252,43057.5681536984
184,76364,76364011,VALLE DEL CAUCA,JAMUNDÍ,QUINAMAYO,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,1402.91543463,76,14138717.2529411,23442.1385744552
185,76364,76364012,VALLE DEL CAUCA,JAMUNDÍ,ROBLES,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,1553.86319508,76,15659491.4753795,23698.9722130686
186,76364,76364003,VALLE DEL CAUCA,JAMUNDÍ,CHAGRES,2010,PBOT JAMUNDI,NULL,NULL,595.92004891,76,6005160.62523494,14713.8658615749
187,76364,76364016,VALLE DEL CAUCA,JAMUNDÍ,TIMBA,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,3331.82517511,76,33574160.2373563,42697.4601224765
188,76364,76364004,VALLE DEL CAUCA,JAMUNDÍ,LA LIBERIA,2010,PBOT JAMUNDI,NULL,NULL,2735.01447235,76,27558668.4359012,34880.3845919945
189,76364,76364017,VALLE DEL CAUCA,JAMUNDÍ,VILLA COLOMBIA,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,2288.67064505,76,23063352.6410313,32002.4914407678
190,76364,76364001,VALLE DEL CAUCA,JAMUNDÍ,AMPUDIA,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,913.6334286,76,9207396.95386123,18942.5920222916
191,76364,76364005,VALLE DEL CAUCA,JAMUNDÍ,LA MESETA,2010,PBOT JAMUNDI,NULL,NULL,7954.8247172,76,80154915.3397201,48188.2185624502
192,76364,76364013,VALLE DEL CAUCA,JAMUNDÍ,SAN ANTONIO,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,10197.344074,76,102772964.388375,101964.084242917
193,76364,76364010,VALLE DEL CAUCA,JAMUNDÍ,PUENTE VELEZ,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,2083.1998845,76,20996582.6601041,37218.5964758431
194,76364,76364015,VALLE DEL CAUCA,JAMUNDÍ,SAN VICENTE,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,3568.33284564,76,35968758.868708,37145.5221064214
195,76364,76364007,VALLE DEL CAUCA,JAMUNDÍ,PASO DE LA BOLSA,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,3654.30519295,76,36835998.8978359,33339.8720159313
196,76364,76364002,VALLE DEL CAUCA,JAMUNDÍ,BOCAS DEL PALO,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,2298.4028505,76,23171410.1169971,42714.2826075933
197,76364,76364008,VALLE DEL CAUCA,JAMUNDÍ,PEON,2010,PBOT JAMUNDI,NULL,NULL,1913.64144109,76,19290744.2049348,23317.2463272443
198,76364,76364014,VALLE DEL CAUCA,JAMUNDÍ,SAN ISIDRO,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,1322.34613164,76,13330991.9197774,37242.4050553152
199,76364,76364009,VALLE DEL CAUCA,JAMUNDÍ,PORERITO,2010,PBOT JAMUNDI,VEREDA CON CENTRO POBLADO,NULL,3880.24787377,76,39111959.8034022,59958.724422293
200,76318,76318012,VALLE DEL CAUCA,GUACARÍ,LA MAGDALENA,2010,POT,NULL,NULL,941.45088752,76,9506047.82974742,16508.0926875752
201,76318,76318008,VALLE DEL CAUCA,GUACARÍ,GUABAS,2010,POT,VEREDA CON CENTRO POBLADO,NULL,2570.12882149,76,25943038.5056412,27423.6783423738
202,76318,76318010,VALLE DEL CAUCA,GUACARÍ,GUACAS,2010,POT,NULL,NULL,722.16307423,76,7290398.75530006,13717.6503381639
203,76318,76318009,VALLE DEL CAUCA,GUACARÍ,GUABITAS,2010,POT,"VEREDA CON CENTRO POBLADO, MULTIPARTES",NULL,1576.51053392,76,15914741.8587919,23082.6192940153
204,76318,76318017,VALLE DEL CAUCA,GUACARÍ,SAN ANTONIO,2010,POT,NULL,NULL,41.57358199,76,419792.6070173,3705.91827576792
205,76318,76318006,VALLE DEL CAUCA,GUACARÍ,EL TABLAZO,2010,POT,VEREDA CON CENTRO POBLADO,NULL,2435.71510255,76,24591794.1633595,31993.9738393405
206,76126,76126026,VALLE DEL CAUCA,CALIMA,VERGEL,2003,PBOT CALIMA,NULL,NULL,858.28676524,76,8665219.94758897,17618.2846838693
207,76122,76122009,VALLE DEL CAUCA,CAICEDONIA,EL PARAISO,2005,CATASTRO IGAC,NULL,NULL,1042.734986,76,10544191.5470891,18608.3700599565
208,76233,76233023,VALLE DEL CAUCA,DAGUA,VILLA HERMOSA,2011,POT DAGUA,NULL,NULL,1164.4767439,76,11745761.1442085,16546.5930124688
209,76233,76233012,VALLE DEL CAUCA,DAGUA,EL RUCIO,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,2773.39934448,76,27979510.0105655,23142.8740094962
210,76233,76233024,VALLE DEL CAUCA,DAGUA,ZABALETAS,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,2624.28289564,76,26483315.3468668,22121.535644433
211,76233,76233009,VALLE DEL CAUCA,DAGUA,EL PALMAR,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,2616.27028836,76,26389282.7883385,24649.5790171274
212,76233,76233002,VALLE DEL CAUCA,DAGUA,BORRERO AYERBE,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,2031.32984085,76,20487844.1261998,21624.6336112691
213,76233,76233005,VALLE DEL CAUCA,DAGUA,EL CARMEN,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,3699.36983213,76,37308530.9357352,33196.6527608774
214,76233,76233019,VALLE DEL CAUCA,DAGUA,SAN BERNARDO,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,3408.68515502,76,34373636.581514,25215.0610590695
215,76233,76233011,VALLE DEL CAUCA,DAGUA,EL QUEREMAL,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,10289.9700893,76,103752082.625475,66140.3554804153
216,76130,76130008,VALLE DEL CAUCA,CANDELARIA,MADRE VIEJA,2011,POT,NULL,NULL,3294.77857438,76,33236740.69145,32549.3511277548
217,76130,76130006,VALLE DEL CAUCA,CANDELARIA,EL TIPLE,2011,POT,VEREDA CON CENTRO POBLADO,NULL,4641.31618622,76,46804149.000169,33367.7661421366
218,76130,76130003,VALLE DEL CAUCA,CANDELARIA,EL CABUYAL,2011,POT,VEREDA CON CENTRO POBLADO,NULL,4665.53793751,76,47051137.3258752,42016.5248051743
219,76130,76130007,VALLE DEL CAUCA,CANDELARIA,JUANCHITO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,625.01852754,76,6303820.75758214,14525.2251474785
220,76130,76130004,VALLE DEL CAUCA,CANDELARIA,EL CARMELO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,3369.10910145,76,33979476.4458097,29820.0740793479
221,76233,76233010,VALLE DEL CAUCA,DAGUA,EL PINAL,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,4027.88167986,76,40634680.0021195,39154.1773267977
222,76126,76126008,VALLE DEL CAUCA,CALIMA,LA PRIMAVERA,2003,PBOT CALIMA,NULL,NULL,812.34447728,76,8202373.93349824,14919.1233442761
223,76126,76126004,VALLE DEL CAUCA,CALIMA,PUERTO BUGA,2003,PBOT CALIMA,NULL,NULL,249.42352788,76,2517931.437178,14690.7231832799
224,76126,76126005,VALLE DEL CAUCA,CALIMA,LA CECILIA,2003,PBOT CALIMA,NULL,NULL,207.4659281,76,2094909.8482779,8312.1887624073
225,76126,76126006,VALLE DEL CAUCA,CALIMA,LA FLORIDA,2003,PBOT CALIMA,NULL,NULL,512.820149,76,5178604.77996121,12586.8923237654
226,76130,76130005,VALLE DEL CAUCA,CANDELARIA,EL LAURO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,4019.77896723,76,40546614.439794,38652.7935583175
227,76130,76130010,VALLE DEL CAUCA,CANDELARIA,VILLAGORGONA,2011,POT,VEREDA CON CENTRO POBLADO,NULL,766.54587175,76,7731343.27944897,17504.5095420316
228,76130,76130002,VALLE DEL CAUCA,CANDELARIA,BUCHITOLO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,1840.50303058,76,18562545.3176339,25269.9566861226
229,76130,76130001,VALLE DEL CAUCA,CANDELARIA,ARENAL,2011,POT,VEREDA CON CENTRO POBLADO,NULL,2468.55017985,76,24898397.1452319,37681.7051686363
230,76130,76130009,VALLE DEL CAUCA,CANDELARIA,SAN JOAQUIN,2011,POT,VEREDA CON CENTRO POBLADO,NULL,2530.49380695,76,25519658.1607561,26886.2312604663
231,76126,76126001,VALLE DEL CAUCA,CALIMA,RIO BRAVO,2003,PBOT CALIMA,NULL,NULL,6524.83741208,76,65864995.1692623,37229.1063493265
232,76126,76126002,VALLE DEL CAUCA,CALIMA,AGUA MONA,2003,PBOT CALIMA,REDUCE EL 90% DESU AREA INICIAL,NULL,108.9398882,76,1099715.73182887,9433.05636678831
233,76126,76126003,VALLE DEL CAUCA,CALIMA,PUENTE TIERRA,2003,PBOT CALIMA,NULL,NULL,881.21325359,76,8896233.77914817,17138.5195852662
234,76126,76126007,VALLE DEL CAUCA,CALIMA,LA RIVERA,2003,PBOT CALIMA,NULL,NULL,729.37299372,76,7365656.73431253,13310.871147353
235,76233,76233013,VALLE DEL CAUCA,DAGUA,JUNTAS,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,3405.15699446,76,34350867.9431945,33421.8418608935
236,76233,76233001,VALLE DEL CAUCA,DAGUA,ATUNCELA,2011,POT DAGUA,NULL,NULL,2919.27325192,76,29451656.5667983,27556.543547784
237,76233,76233016,VALLE DEL CAUCA,DAGUA,LOBOGUERRERO,2011,POT DAGUA,VEREDA CON CENTRO POBLADO,NULL,2803.09912164,76,28284301.8886105,25222.5805600183
238,76126,76126014,VALLE DEL CAUCA,CALIMA,BERLIN,2003,PBOT CALIMA,NULL,NULL,1399.65991594,76,14130104.6656989,21800.1134521214
239,76126,76126015,VALLE DEL CAUCA,CALIMA,SANTA ELENA,2003,PBOT CALIMA,NULL,NULL,976.93049565,76,9863053.07447162,17472.3333602113
240,76126,76126016,VALLE DEL CAUCA,CALIMA,LA GUAIRA,2003,PBOT CALIMA,NULL,NULL,452.05988828,76,4565615.4311017,13225.2140252687
241,76111,76111008,VALLE DEL CAUCA,BUGA,FRISOLES,2006,POT MUNICIPIO DE BUGA,NULL,NULL,1885.24913142,76,19043090.7338631,25566.5660136089
242,76111,76111002,VALLE DEL CAUCA,BUGA,EL CRUCERO,2006,POT MUNICIPIO DE BUGA,NULL,NULL,1150.88513819,76,11625004.4627329,21098.4418643168
243,76111,76111009,VALLE DEL CAUCA,BUGA,LA HABANA,2006,POT MUNICIPIO DE BUGA,VEREDA CON CENTRO POBLADO,NULL,5855.49038138,76,59138291.0494518,36495.0552174142
244,76126,76126017,VALLE DEL CAUCA,CALIMA,LA GAVIOTA,2003,PBOT CALIMA,NULL,NULL,575.89547648,76,5815732.64215039,13292.5239526886
245,76126,76126018,VALLE DEL CAUCA,CALIMA,EL DIAMANTE,2003,PBOT CALIMA,VEREDA CON CENTRO POBLADO,NULL,657.9306474,76,6643650.52312799,16594.5186958987
246,76126,76126019,VALLE DEL CAUCA,CALIMA,EL MIRADOR,2003,PBOT CALIMA,NULL,NULL,358.06114954,76,3615821.46213771,11080.8769200772
247,76126,76126020,VALLE DEL CAUCA,CALIMA,LA ITALIA,2003,PBOT CALIMA,NULL,NULL,257.27198774,76,2598179.61348764,9651.49978798253
248,76126,76126021,VALLE DEL CAUCA,CALIMA,LA SAMARIA,2003,PBOT CALIMA,NULL,NULL,1129.55330786,76,11407650.5894041,18355.52774363
249,76126,76126022,VALLE DEL CAUCA,CALIMA,LA CRISTALINA,2003,PBOT CALIMA,NULL,NULL,3683.76109763,76,37199991.8312519,34252.6751825997
250,76126,76126023,VALLE DEL CAUCA,CALIMA,LA UNION,2003,PBOT CALIMA,NULL,NULL,816.22547804,76,8241375.85825124,14662.2033388654
251,76126,76126024,VALLE DEL CAUCA,CALIMA,EL BOLEO,2003,PBOT CALIMA,NULL,NULL,1385.72585816,76,13992385.5462156,19719.2084666259
252,76126,76126025,VALLE DEL CAUCA,CALIMA,SAN JOSE,2003,PBOT CALIMA,NULL,NULL,1485.54279952,76,14999070.1520202,19778.8126242
253,76122,76122020,VALLE DEL CAUCA,CAICEDONIA,QUINCE LETRAS,2005,CATASTRO IGAC,NULL,NULL,355.8067002,76,3597792.01289908,8716.36068922811
254,76122,76122001,VALLE DEL CAUCA,CAICEDONIA,AURES,2005,CATASTRO IGAC,VEREDA CON CENTRO POBLADO,NULL,1150.5980167,76,11635380.892989,22975.2922939074
255,76122,76122019,VALLE DEL CAUCA,CAICEDONIA,PUERTO RICO,2005,CATASTRO IGAC,NULL,NULL,745.126845,76,7535575.31778591,15006.5198537634
256,76122,76122005,VALLE DEL CAUCA,CAICEDONIA,CAMPO AZUL,2005,CATASTRO IGAC,NULL,NULL,257.94920799,76,2608663.09170391,7407.61790286366
257,76122,76122013,VALLE DEL CAUCA,CAICEDONIA,LA PAVA,2005,CATASTRO IGAC,NULL,NULL,242.84407894,76,2456023.8246691,6853.21495084111
258,76122,76122003,VALLE DEL CAUCA,CAICEDONIA,BOLIVIA,2005,CATASTRO IGAC,NULL,NULL,275.57445083,76,2786764.71756534,7062.55537889299
259,76126,76126009,VALLE DEL CAUCA,CALIMA,EL REMOLINO,2003,PBOT CALIMA,NULL,NULL,512.39945798,76,5173399.89408884,15811.2647206381
260,76126,76126010,VALLE DEL CAUCA,CALIMA,JIGUALES,2003,PBOT CALIMA,NULL,NULL,105.1315988,76,1061442.40363153,6803.31986149935
261,76126,76126011,VALLE DEL CAUCA,CALIMA,PARAMILLO,2003,PBOT CALIMA,NULL,NULL,100.52774957,76,1015022.73780859,5931.80705689766
262,76126,76126012,VALLE DEL CAUCA,CALIMA,PALERMO,2003,PBOT CALIMA,NULL,NULL,1446.43348362,76,14600900.8375254,19245.6472445003
263,76126,76126013,VALLE DEL CAUCA,CALIMA,EL LLANITO,2003,PBOT CALIMA,NULL,NULL,615.35431847,76,6211966.83038102,16646.6153543507
264,76834,76834007,VALLE DEL CAUCA,TULUÁ,EL RETIRO,2000,POT TULÚA,NULL,NULL,3775.00657386,76,38160279.4163017,32937.7153867777
265,76834,76834008,VALLE DEL CAUCA,TULUÁ,LA CABALLERA,2000,POT TULÚA,VEREDA CON CENTRO POBLADO,NULL,822.47251665,76,8310782.46738128,17471.0820475979
266,76834,76834009,VALLE DEL CAUCA,TULUÁ,LA DIADEMA,2000,POT TULÚA,NULL,NULL,1135.53432288,76,11472321.4060639,20561.6942379186
267,76834,76834011,VALLE DEL CAUCA,TULUÁ,LA MARINA,2000,POT TULÚA,VEREDA CON CENTRO POBLADO,NULL,2450.02932761,76,24755079.1028127,25255.3182233825
268,76834,76834012,VALLE DEL CAUCA,TULUÁ,LA MORALIA,2000,POT TULÚA,VEREDA CON CENTRO POBLADO,NULL,1059.69781695,76,10707867.8193008,16966.1963190074
269,76111,76111010,VALLE DEL CAUCA,BUGA,LA MARIA,2006,POT MUNICIPIO DE BUGA,VEREDA CON CENTRO POBLADO,NULL,2748.22703753,76,27756459.8263027,23025.4520735868
270,76111,76111005,VALLE DEL CAUCA,BUGA,EL ROSARIO,2006,POT MUNICIPIO DE BUGA,NULL,NULL,13815.0760462,76,139527556.217777,67428.0158186495
271,76111,76111018,VALLE DEL CAUCA,BUGA,ZANJON HONDO,2006,POT MUNICIPIO DE BUGA,VEREDA CON CENTRO POBLADO,NULL,1249.68402521,76,12618272.7269523,21327.771040578
272,76111,76111013,VALLE DEL CAUCA,BUGA,MIRAFLORES,2006,POT MUNICIPIO DE BUGA,NULL,NULL,2802.61825238,76,28301917.0395469,24999.2784913992
273,76111,76111014,VALLE DEL CAUCA,BUGA,MONTERREY,2006,POT MUNICIPIO DE BUGA,NULL,NULL,3205.92606734,76,32374735.4983335,25741.7194220354
274,76111,76111011,VALLE DEL CAUCA,BUGA,LA PLAYA DEL BUEY,2006,POT MUNICIPIO DE BUGA,NULL,NULL,4275.74174794,76,43193567.4917119,37716.0580085455
275,76111,76111004,VALLE DEL CAUCA,BUGA,EL PORVENIR,2006,POT MUNICIPIO DE BUGA,VEREDA CON CENTRO POBLADO,NULL,2156.56264727,76,21775141.1829673,24886.9326381501
276,76111,76111001,VALLE DEL CAUCA,BUGA,CHAMBIMBAL,2006,POT MUNICIPIO DE BUGA,"MULTIPARTES DESPUES DE EDITAR, CON CP",NULL,4731.47015858,76,47783425.06353,64866.5591830009
277,76001,76001024,VALLE DEL CAUCA,CALI,EL TOPACIO,2011,POT,NULL,NULL,471.80148315,76,4756043.17381397,12982.0536749403
278,76001,76001006,VALLE DEL CAUCA,CALI,CAUCA SECO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,285.89609002,76,2882608.40782877,8950.25185811947
279,76001,76001040,VALLE DEL CAUCA,CALI,LA PAILA,2011,POT,NULL,NULL,195.12100548,76,1967440.29978511,8706.60129551943
280,76001,76001005,VALLE DEL CAUCA,CALI,CASCAJAL,2011,POT,VEREDA CON CENTRO POBLADO,NULL,1906.85248445,76,19225421.2473662,21223.6030856041
281,76001,76001008,VALLE DEL CAUCA,CALI,EL BANQUEO,2011,POT,AUMENTA UN 100% DE SU AREA INICIAL,NULL,714.31133217,76,7201191.70941109,16646.938256298
282,76001,76001014,VALLE DEL CAUCA,CALI,EL FARO,2011,POT,NULL,NULL,279.99243197,76,2823250.43254944,12467.8358637128
283,76001,76001042,VALLE DEL CAUCA,CALI,LA REFORMA,2011,POT,SE REDUCE UN 60% POR CABECERA,NULL,138.92536992,76,1400862.15724476,8660.4077371418
284,76001,76001054,VALLE DEL CAUCA,CALI,MONACO,2011,POT,SE REDUCE UN 80% POR CABECERA,NULL,40.52201358,76,408622.323588015,6552.69398343965
285,76001,76001064,VALLE DEL CAUCA,CALI,PUEBLO NUEVO,2011,POT,NULL,NULL,320.06257748,76,3227074.08546301,12520.4697508138
286,76001,76001065,VALLE DEL CAUCA,CALI,QUEBRADA HONDA,2011,POT,NULL,NULL,3134.14020341,76,31597346.4508742,35283.3644433335
287,76001,76001051,VALLE DEL CAUCA,CALI,LOS ANDES,2011,POT,NULL,NULL,1109.14186555,76,11183425.0727522,18199.952696541
288,76001,76001062,VALLE DEL CAUCA,CALI,PEÑAS BLANCAS,2011,POT,NULL,NULL,818.00372117,76,8247454.47984271,13987.9596961582
289,76001,76001016,VALLE DEL CAUCA,CALI,EL MAMEYAL,2011,POT,NULL,NULL,130.05532556,76,1311506.21221347,7799.69602881407
290,76001,76001063,VALLE DEL CAUCA,CALI,PICHINDÉ,2011,POT,VEREDA CON CENTRO POBLADO,NULL,367.96715794,76,3710302.24999726,11970.9045077824
291,76001,76001019,VALLE DEL CAUCA,CALI,EL PATO,2011,POT,NULL,NULL,903.78496584,76,9112233.95801128,16849.8994240115
292,76001,76001049,VALLE DEL CAUCA,CALI,LOMA DE LA CAJA,2011,POT,NULL,NULL,320.32442849,76,3230061.33260796,10375.4535923589
293,76001,76001020,VALLE DEL CAUCA,CALI,EL PORVENIR,2011,POT,NULL,NULL,64.0104788,76,645434.36584423,5087.51230882159
294,76001,76001037,VALLE DEL CAUCA,CALI,LA LEONERA,2011,POT,VEREDA CON CENTRO POBLADO,NULL,350.17694805,76,3530907.3838006,11344.1590102913
295,76001,76001009,VALLE DEL CAUCA,CALI,EL CABUYAL,2011,POT,NULL,NULL,1221.32378115,76,12315706.9922726,22727.7848195336
296,76001,76001017,VALLE DEL CAUCA,CALI,EL PAJUIL,2011,POT,NULL,NULL,343.4646457,76,3463377.90034385,9667.97306460043
297,76001,76001012,VALLE DEL CAUCA,CALI,EL DIAMANTE,2011,POT,NULL,NULL,1322.10331475,76,13329770.1715495,22335.144275657
298,76001,76001044,VALLE DEL CAUCA,CALI,LA SOLEDAD,2011,POT,NULL,NULL,268.11134604,76,2703428.0855108,8978.36358318173
299,76001,76001011,VALLE DEL CAUCA,CALI,EL CEDRAL,2011,POT,NULL,NULL,174.14281452,76,1755979.69327169,7255.18369568942
300,76001,76001035,VALLE DEL CAUCA,CALI,LA FELIDIA,2011,POT,VEREDA CON CENTRO POBLADO,NULL,117.99361103,76,1189821.19193771,7744.60147591547
301,76001,76001047,VALLE DEL CAUCA,CALI,LAS NIEVES,2011,POT,NULL,NULL,134.00679861,76,1351324.87209979,5555.03979617437
302,76001,76001018,VALLE DEL CAUCA,CALI,EL PALOMAR,2011,POT,NULL,NULL,175.99472283,76,1774819.64100528,10777.5328651688
303,76001,76001028,VALLE DEL CAUCA,CALI,LA ASCENCION,2011,POT,NULL,NULL,194.00560812,76,1956360.15996655,6456.03943241495
304,76001,76001034,VALLE DEL CAUCA,CALI,LA ESPERANZA,2011,POT,NULL,NULL,203.73355302,76,2054427.59582839,7501.49346530783
305,76001,76001066,VALLE DEL CAUCA,CALI,SAN ANTONIO,2011,POT,NULL,NULL,198.78583814,76,2004634.85798211,7810.13452574627
306,76001,76001015,VALLE DEL CAUCA,CALI,EL HORMIGUERO,2011,POT,NULL,NULL,1056.39109542,76,10651709.7293804,19046.7400697689
307,76001,76001061,VALLE DEL CAUCA,CALI,PANCE BAJO,2011,POT,NULL,NULL,2395.83770049,76,24154110.4058791,26115.1378928834
308,76001,76001060,VALLE DEL CAUCA,CALI,PANCE ALTO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,1787.14415557,76,18015026.0862943,22544.8343558689
309,76001,76001046,VALLE DEL CAUCA,CALI,LA VORAGINE,2011,POT,VEREDA CON CENTRO POBLADO,NULL,521.45439775,76,5257207.33809148,16857.5724008972
310,76001,76001067,VALLE DEL CAUCA,CALI,SAN FRANCISCO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,1103.56370553,76,11125361.5600873,23882.21229348
311,76001,76001058,VALLE DEL CAUCA,CALI,MORGAN,2011,POT,NULL,NULL,739.71245824,76,7459051.52123083,12560.5571086483
312,76001,76001031,VALLE DEL CAUCA,CALI,LA CASTELLANA,2011,POT,VEREDA CON CENTRO POBLADO,NULL,1412.66571693,76,14241075.7730022,21610.641994216
313,76001,76001013,VALLE DEL CAUCA,CALI,EL ESTERO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,239.38851686,76,2414010.21902248,9615.105980306
314,76001,76001070,VALLE DEL CAUCA,CALI,VALLE DEL LILI,2011,POT,NULL,NULL,1548.28123522,76,15611943.7158166,20184.1489126843
315,76001,76001021,VALLE DEL CAUCA,CALI,EL ROSARIO,2011,POT,VEREDA REPETIDA EN INFI FUENTE,NULL,172.88476684,76,1743118.92946596,9096.3528505071
316,76001,76001071,VALLE DEL CAUCA,CALI,VILLACARMELO,2011,POT,VEREDA CON CENTRO POBLADO,NULL,2117.73918775,76,21350665.791705,24880.3783531061
317,76001,76001010,VALLE DEL CAUCA,CALI,EL CARMEN,2011,POT,NULL,NULL,318.97324858,76,3216042.85972016,11112.0001320533
318,76001,76001036,VALLE DEL CAUCA,CALI,LA FONDA,2011,POT,NULL,NULL,385.53070401,76,3887266.79871223,13967.5866603574
319,76001,76001030,VALLE DEL CAUCA,CALI,LA CAROLINA,2011,POT,NULL,NULL,556.64394999,76,5612605.75325654,19581.7239041027
