area;rooms;title;property_id;stratum;offer;garages;baths;price;property_type;location;location_main;new;longitude;latitude;localidadgenerada
167;2;Apartamento en Arriendo;4187ad94-e936-4ad8-b52a-78245eb99091;Estrato 6;Arriendo;2;3;7750000;Apartamento;POINT (-74.047 4.659);Los rosales;FALSO;-74,047;4,659;Localidad Chapinero
119;3;Apartamento en Arriendo;5d2fb43c-19a8-466a-b828-f0b8010d6e7f;Estrato 4;Arriendo;1;2;2200000;Apartamento;POINT (-74.1342726 4.661819299999999);NoIdentificado;FALSO;-74,1342726;4,6618193;Localidad Fontibón
50;2;Apartamento en Arriendo;3bac43b1-8439-46f7-8a1f-fc5956f644e5;Estrato 2;Arriendo;1;2;1200000;Apartamento;POINT (-74.138480003056 4.711660013866);Linterama;FALSO;-74,13848;4,711660014;Localidad Engativá
160;3;Apartamento en Arriendo;5db5bc64-5aa7-4850-a041-8a3e70ceb59a;Estrato 6;Arriendo;2;3;13995000;Apartamento;POINT (-74.0507757 4.650305);Los rosales;FALSO;-74,0507757;4,650305;Localidad Chapinero
51;2;Apartamento en Arriendo;40654590-a483-4e35-821b-55a579bc7b6f;Estrato 3;Arriendo;0;1;750000;Apartamento;POINT (-74.11905467796515 4.52943644703656);NoIdentificado;FALSO;-74,11905468;4,529436447;Localidad Usme
46;2;Apartamento en Arriendo;22143a1e-8a8c-4ee6-ab08-eb07a79407b8;Estrato 3;Arriendo;0;1;850000;Apartamento;POINT (-74.0708609 4.657912399999999);Siete de agosto;FALSO;-74,0708609;4,6579124;Localidad Barrios Unidos
443;4;Apartamento en Arriendo;f5631d16-ef59-4f38-b109-15f35a6aa6b4;Estrato 5;Arriendo;3;4;20000000;Apartamento;POINT (-74.048949961573 4.666610008416);Chico norte;FALSO;-74,04894996;4,666610008;Localidad Chapinero
180;4;Apartamento en Arriendo;0fcd0b08-7e04-4674-974d-b5a91eb561d9;Estrato 6;Arriendo;2;4;9800000;Apartamento;POINT (-74.030385017395 4.6929333699279);Usaquen;FALSO;-74,03038502;4,69293337;Localidad Usaquén
95;2;Apartamento en Arriendo;2ad424ed-1940-49b0-a15c-f83511032614;Estrato 6;Arriendo;1;2;5000000;Apartamento;POINT (-74.04151916503906 4.706782817840576);La carolina;FALSO;-74,04151917;4,706782818;Localidad Usaquén
50;1;Apartamento en Arriendo;f3679a6c-4370-4eef-ae76-6cfcd4ad1a95;Estrato 6;Arriendo;2;1;2400000;Apartamento;POINT (-74.0445327758789 4.678071022033691);NoIdentificado;FALSO;-74,04453278;4,678071022;Localidad Chapinero
65;2;Apartamento en Arriendo;d33933ae-1c63-4261-8ea5-85132cbb5a20;Estrato 5;Arriendo;0;2;2252000;Apartamento;POINT (-74.0406153 4.7177878);NoIdentificado;FALSO;-74,0406153;4,7177878;Localidad Usaquén
304;2;Apartamento en Arriendo;5ee970b9-b37f-4963-bcc4-8ff21d6a0e1c;Estrato 6;Arriendo;3;4;15000000;Apartamento;POINT (-74.0280063 4.6974012);Cerros de los alpes;FALSO;-74,0280063;4,6974012;Localidad Usaquén
285;4;Apartamento en Arriendo;3883afbf-302c-487d-bab2-9320a9df117e;Estrato 6;Arriendo;3;4;15000000;Apartamento;POINT (-74.02265773711521 4.737431403529767);NoIdentificado;FALSO;-74,02265774;4,737431404;Localidad Usaquén
42;2;Apartamento en Arriendo;5fa69534-9fe2-41fa-976d-6a7c2a8dc3dc;Estrato 2;Arriendo;0;1;850000;Apartamento;POINT (-74.12992559999999 4.7015684);NoIdentificado;FALSO;-74,1299256;4,7015684;Localidad Engativá
142;3;Apartamento en Arriendo;4afc4aa9-2c9e-4735-a2a3-4ee076ce4b08;Estrato 6;Arriendo;3;3;13930000;Apartamento;POINT (-74.05400085449219 4.695000171661377);Chicó Navarra;FALSO;-74,05400085;4,695000172;Localidad Usaquén
61;1;Apartamento en Arriendo;19215c31-a2b7-4fe6-bac0-3dfc84605c62;Estrato 5;Arriendo;1;2;2300000;Apartamento;POINT (-74.039 4.821);NoIdentificado;FALSO;-74,039;4,821;Localidad Suba
75;2;Apartamento en Arriendo;a735ff74-cf49-479d-bb7a-dd58b1508521;Estrato 4;Arriendo;1;2;2650000;Apartamento;POINT (-74.04511187144 4.7258227241729);Los cedritos;FALSO;-74,04511187;4,725822724;Localidad Usaquén
60;3;Apartamento en Arriendo;9fbbaa3f-d3dd-4795-8284-fcba71e1ccbf;Estrato 4;Arriendo;1;2;1121000;Apartamento;POINT (-74.083 4.749);NoIdentificado;FALSO;-74,083;4,749;Localidad Suba
293;4;Apartamento en Arriendo;8abc4ab8-403f-445d-b9b6-3b3bca1b2a72;Estrato 6;Arriendo;3;4;17400000;Apartamento;POINT (-74.028 4.695);Santa Barbara;FALSO;-74,028;4,695;Localidad Usaquén
340;3;Apartamento en Arriendo;e5e548b6-b41a-4176-b050-60194f0a7949;Estrato 6;Arriendo;4;4;22000000;Apartamento;POINT (-74.0449963 4.6728277);Chico norte;FALSO;-74,0449963;4,6728277;Localidad Chapinero
95;3;Apartamento en Arriendo;6687bf6d-ed8d-42b3-a591-77dd4bf1c4fa;Estrato 4;Arriendo;2;3;5000000;Apartamento;POINT (-74.0856843 4.6286406);El recuerdo;FALSO;-74,0856843;4,6286406;Localidad Teusaquillo
57;2;Apartamento en Arriendo;f9b0cddf-831e-470f-9ac8-332af4f75bec;Estrato 2;Arriendo;1;2;1000000;Apartamento;POINT (-74.07991027832031 4.576555252075195);Buenos aires;FALSO;-74,07991028;4,576555252;Localidad San Cristóbal
15,8;1;Apartamento en Arriendo;3ee5029d-e2f4-4021-9e5d-993a97180e26;Estrato 2;Arriendo;0;1;180000;Apartamento;POINT (-74.08956520000001 4.5889492);Policarpa;FALSO;-74,0895652;4,5889492;Localidad Antonio Nariño
316;3;Apartamento en Arriendo;1cba7dbb-10a5-4ce1-80d2-53c5cdd71245;Estrato 6;Arriendo;3;5;13000000;Apartamento;POINT (-74.051 4.67);NoIdentificado;FALSO;-74,051;4,67;Localidad Chapinero
50;2;Apartamento en Arriendo;5174cbc0-2c9c-4934-9685-b3aee960817b;Estrato 3;Arriendo;0;1;1000000;Apartamento;POINT (-74.1028765 4.5707855);Rafael uribe;FALSO;-74,1028765;4,5707855;Localidad Rafael Uribe Uribe
254;3;Apartamento en Arriendo;2ed2e5f6-d53d-46f3-9073-367d28079969;Estrato 6;Arriendo;3;4;19500000;Apartamento;POINT (-74.04950714111328 4.6693878173828125);La cabrera;FALSO;-74,04950714;4,669387817;Localidad Chapinero
48;2;Apartamento en Arriendo;ae8a6563-012f-4ec9-a3b3-68458e590638;Estrato 3;Arriendo;0;1;800000;Apartamento;POINT (-74.10925089999999 4.752485399999999);Suba;FALSO;-74,1092509;4,7524854;Localidad Suba
100;3;Apartamento en Arriendo;049ad60d-7326-4ef2-a28f-b0093de62b85;Estrato 4;Arriendo;1;2;2250000;Apartamento;POINT (-74.03285174536896 4.768694788996418);Tibabita;FALSO;-74,03285175;4,768694789;Localidad Usaquén
252;3;Apartamento en Arriendo;ec3201e5-b657-469e-873e-83536c27de6e;Estrato 6;Arriendo;2;3;15000000;Apartamento;POINT (-74.046 4.668);La cabrera;FALSO;-74,046;4,668;Localidad Chapinero
53;1;Apartamento en Arriendo;09d60e05-b744-4b1c-b333-ccc3ed03f07d;Estrato 4;Arriendo;1;1;2500000;Apartamento;POINT (-74.0668896 4.6192671);Centro Internacional;FALSO;-74,0668896;4,6192671;Localidad Santa Fé
38,45;2;Apartamento en Arriendo;5900ca9c-0407-4776-b2fd-98a7f6018b73;Estrato 3;Arriendo;0;1;1300000;Apartamento;POINT (-74.02789586505796 4.750896987633336);Bogotá;FALSO;-74,02789587;4,750896988;Localidad Usaquén
43;2;Apartamento en Arriendo;a6a89d8d-a8f2-49d3-a505-bdf2f7069b32;Estrato 2;Arriendo;0;1;550000;Apartamento;POINT (-74.19537353515625 4.643416881561279);El porvenir;FALSO;-74,19537354;4,643416882;Localidad Bosa
54;1;Apartamento en Arriendo;c807c70b-e7ac-42b4-bebe-1769297a3440;Estrato 4;Arriendo;1;1;2461054;Apartamento;POINT (-74.0714593 4.6169883);NoIdentificado;FALSO;-74,0714593;4,6169883;Localidad Santa Fé
36;2;Apartamento en Arriendo;d777abb9-008d-4412-86f6-542a5ce25409;Estrato 2;Arriendo;0;1;802800;Apartamento;POINT (-74.15719399999999 4.6823422);NoIdentificado;FALSO;-74,157194;4,6823422;Localidad Fontibón
147;3;Apartamento en Arriendo;a56527df-34cf-47f6-955c-70db28e8ba1d;Estrato 6;Arriendo;2;4;1100000000;Apartamento;POINT (-74.03449901397707 4.708598244794664);NoIdentificado;FALSO;-74,03449901;4,708598245;Localidad Usaquén
57;1;Apartamento en Arriendo;e57b6dfb-0bf7-4f1e-ab1f-d88277227312;Estrato 6;Arriendo;1;2;3400000;Apartamento;POINT (-74.054 4.687);NoIdentificado;FALSO;-74,054;4,687;Localidad Usaquén
36;3;Apartamento en Arriendo;6bf4c9da-2211-4357-b2d3-16609ad7dc1b;Estrato 3;Arriendo;0;2;1300000;Apartamento;POINT (-74.0968844 4.606265);NoIdentificado;FALSO;-74,0968844;4,606265;Localidad Los Mártires
108;3;Apartamento en Arriendo;4ab64401-b729-4faa-9f3e-9534167eb417;Estrato 4;Arriendo;1;2;2800000;Apartamento;POINT (-74.0344736 4.7398662);NoIdentificado;FALSO;-74,0344736;4,7398662;Localidad Usaquén
87;3;Apartamento en Arriendo;8b89e732-7442-4771-b534-7b2a73b37e36;Estrato 2;Arriendo;1;2;1850000;Apartamento;POINT (-74.101535830527 4.70629908159);Los cerezos;FALSO;-74,10153583;4,706299082;Localidad Engativá
42;2;Apartamento en Arriendo;418b047b-1941-4e72-936a-dd3ec86217fc;Estrato 3;Arriendo;0;1;1150000;Apartamento;POINT (-74.15579079999999 4.6536797);Nueva Castilla;FALSO;-74,1557908;4,6536797;Localidad Kennedy
110;3;Apartamento en Arriendo;5b0c7614-4d02-4bb4-9bc5-0db00cb39c64;Estrato 5;Arriendo;2;3;3600000;Apartamento;POINT (-74.037 4.694);NoIdentificado;FALSO;-74,037;4,694;Localidad Usaquén
100;2;Apartamento en Arriendo;f5dc8546-9a41-4729-8c8d-ea18a03d6670;Estrato 6;Arriendo;2;3;5450000;Apartamento;POINT (-74.05148554653545 4.6513927499021746);Los rosales;FALSO;-74,05148555;4,65139275;Localidad Chapinero
530;3;Apartamento en Arriendo;5c84edda-56aa-454a-9553-98de61639190;Estrato 6;Arriendo;4;4;27500000;Apartamento;POINT (-74.02935463995361 4.690719672268303);Santa barbara alta;FALSO;-74,02935464;4,690719672;Localidad Usaquén
35;2;Apartamento en Arriendo;279b4012-0aff-4309-b3ad-4f6e8a67d84b;Estrato 3;Arriendo;0;1;850000;Apartamento;POINT (-74.11700149116545 4.584979174710655);NoIdentificado;FALSO;-74,11700149;4,584979175;Localidad Rafael Uribe Uribe
260;4;Apartamento en Arriendo;003e674a-042c-4814-b2d7-95ace923066a;Estrato 5;Arriendo;2;4;10200000;Apartamento;POINT (-74.0342057 4.7181878);NoIdentificado;FALSO;-74,0342057;4,7181878;Localidad Usaquén
94;2;Apartamento en Arriendo;8fda2c64-4ba3-42fa-b033-d22d34ec1b86;Estrato 6;Arriendo;2;3;2500000;Apartamento;POINT (-74.0319172 4.7037185);Bella suiza;FALSO;-74,0319172;4,7037185;Localidad Usaquén
85;2;Apartamento en Arriendo;3ab513b5-0641-4636-be52-15429a59534e;Estrato 6;Arriendo;2;2;2800000;Apartamento;POINT (-74.03666489999999 4.6950731);NoIdentificado;FALSO;-74,0366649;4,6950731;Localidad Usaquén
75;3;Apartamento en Arriendo;ea51bd79-96da-4272-9dac-491cd6c910ba;Estrato 4;Arriendo;0;2;2100000;Apartamento;POINT (-74.0656118 4.6143577);NoIdentificado;FALSO;-74,0656118;4,6143577;Localidad Santa Fé
53;1;Apartamento en Arriendo;694e1acd-1ca6-4bd7-97fb-2f18ec1142f2;Estrato 6;Arriendo;1;1;5950000;Apartamento;POINT (-74.0339139 4.6886167);NoIdentificado;FALSO;-74,0339139;4,6886167;Localidad Usaquén
320;2;Apartamento en Arriendo;d9fd3c50-1e3b-4217-80ae-5fab5723ecf6;Estrato 6;Arriendo;4;4;20000000;Apartamento;POINT (-74.0280063 4.6974012);Cerros de los alpes;FALSO;-74,0280063;4,6974012;Localidad Usaquén
3311;3;Apartamento en Arriendo;82c2c323-0973-4a6f-a4e8-57e19e71f9d7;Estrato 2;Arriendo;0;1;380000;Apartamento;POINT (-74.0858212 4.593324099999999);San bernardo;FALSO;-74,0858212;4,5933241;Localidad Santa Fé
43;2;Apartamento en Arriendo;055d41de-8240-4678-994d-3090a16dea84;Estrato 3;Arriendo;0;1;1100000;Apartamento;POINT (-74.148378276335 4.670752219237);La laguna fontibon;FALSO;-74,14837828;4,670752219;Localidad Fontibón
62;3;Apartamento en Arriendo;00134faa-33fa-468c-a8a8-cfab1d443470;Estrato 4;Arriendo;1;2;1550000;Apartamento;POINT (-74.1374987 4.7253247);NoIdentificado;FALSO;-74,1374987;4,7253247;Localidad Engativá
115;3;Apartamento en Arriendo;a1e622e9-3dac-49d2-99f8-e5641e712f21;Estrato 5;Arriendo;2;3;5450000;Apartamento;POINT (-74.051998 4.6996443);Santa barbara occidental;FALSO;-74,051998;4,6996443;Localidad Usaquén
142;3;Apartamento en Arriendo;00d8e971-e1ff-4362-8e3d-b4c236a29ef9;Estrato 6;Arriendo;2;4;4200000;Apartamento;POINT (-74.05987309999999 4.7919579);NoIdentificado;FALSO;-74,0598731;4,7919579;Localidad Suba
80;2;Apartamento en Arriendo;1f4eeb5e-2a93-4cec-b2fd-d8fa77eab5b9;Estrato 6;Arriendo;1;2;6490000;Apartamento;POINT (-74.0572086 4.6793528);El chico;FALSO;-74,0572086;4,6793528;Localidad Chapinero
42;3;Apartamento en Arriendo;05476911-97bf-4213-ab40-4a4bf50a4fde;Estrato 3;Arriendo;0;1;1266100;Apartamento;POINT (-74.1459837 4.6257863);NoIdentificado;FALSO;-74,1459837;4,6257863;Localidad Kennedy
98;2;Apartamento en Arriendo;02e2981a-5b87-43c9-b70f-0bc12d6833c4;Estrato 5;Arriendo;2;2;3000000;Apartamento;POINT (-74.032 4.704);NoIdentificado;FALSO;-74,032;4,704;Localidad Usaquén
144;3;Apartamento en Arriendo;5442a195-27a5-4edd-834e-e3cd3185f895;Estrato 6;Arriendo;2;2;4176000;Apartamento;POINT (-74.045 4.694);NoIdentificado;FALSO;-74,045;4,694;Localidad Usaquén
64;2;Apartamento en Arriendo;cbdc579f-9ed7-4cf2-b6b5-17c1094781dc;Estrato 4;Arriendo;1;2;2500000;Apartamento;POINT (-74.1056435 4.669267899999999);Normandia;FALSO;-74,1056435;4,6692679;Localidad Engativá
150;3;Apartamento en Arriendo;e4b81e24-dc46-466e-a971-dc8a7218443e;Estrato 4;Arriendo;0;2;2200000;Apartamento;POINT (-74.11151123046875 4.672458171844482);Normandia;FALSO;-74,11151123;4,672458172;Localidad Engativá
83;3;Apartamento en Arriendo;9e0ddc7a-9684-4090-909d-e3f5c8295789;Estrato 5;Arriendo;2;3;2500000;Apartamento;POINT (-74.033600837335 4.690662279471);Usaquen;FALSO;-74,03360084;4,690662279;Localidad Usaquén
75;3;Apartamento en Arriendo;a36602d3-f715-4898-9ec7-67eef0b5eed8;Estrato 4;Arriendo;0;2;3000000;Apartamento;POINT (-74.06400160000001 4.6345824);NoIdentificado;FALSO;-74,0640016;4,6345824;Localidad Chapinero
88,6;2;Apartamento en Arriendo;fdfeadc6-4f1e-4442-88e2-0c0537c2af85;Estrato 4;Arriendo;1;2;3850000;Apartamento;POINT (-74.07849312153141 4.625773600144151);NoIdentificado;FALSO;-74,07849312;4,6257736;Localidad Teusaquillo
70;2;Apartamento en Arriendo;96d397b9-9c40-44af-be5b-7f52cca457f7;Estrato 6;Arriendo;1;2;2800000;Apartamento;POINT (-74.03638937399995 4.696649410000077);NoIdentificado;FALSO;-74,03638937;4,69664941;Localidad Usaquén
145;2;Apartamento en Arriendo;af52778e-7339-4c29-b77f-88e6dab46afe;Estrato 5;Arriendo;2;4;12950000;Apartamento;POINT (-74.05656739999999 4.6742852);El virrey;FALSO;-74,0565674;4,6742852;Localidad Chapinero
122;3;Apartamento en Arriendo;dce5a965-19af-4b0d-8ccb-544e595c2124;Estrato 4;Arriendo;0;2;3150000;Apartamento;POINT (-74.0374516 4.729442499999999);NoIdentificado;FALSO;-74,0374516;4,7294425;Localidad Usaquén
129;2;Apartamento en Arriendo;3c13a4dd-aaf5-48bb-8675-d2f02ff383bc;Estrato 6;Arriendo;2;3;8500000;Apartamento;POINT (-74.0538158 4.6792115);Zona chapinero;FALSO;-74,0538158;4,6792115;Localidad Chapinero
74;2;Apartamento en Arriendo;f71616fd-cab8-465a-aedb-4db0c02cab59;Estrato 4;Arriendo;1;2;1950000;Apartamento;POINT (-74.07098003387 4.717830016612);NoIdentificado;FALSO;-74,07098003;4,717830017;Localidad Suba
32;1;Apartamento en Arriendo;2fb06e43-e61c-4246-808f-1b2f6ae1487b;Estrato 4;Arriendo;0;1;2800000;Apartamento;POINT (-74.078357 4.656903199999999);NoIdentificado;FALSO;-74,078357;4,6569032;Localidad Barrios Unidos
101;2;Apartamento en Arriendo;1a490723-0c67-4b46-bd4f-5a6ac6801f04;Estrato 5;Arriendo;2;3;4100000;Apartamento;POINT (-74.031 4.704);NoIdentificado;FALSO;-74,031;4,704;Localidad Usaquén
64;2;Apartamento en Arriendo;9ee1d3ee-a973-4d03-8939-662a375a8d11;Estrato 6;Arriendo;2;2;4000000;Apartamento;POINT (-74.030369964442 4.699149981467);NoIdentificado;FALSO;-74,03036996;4,699149981;Localidad Usaquén
40;2;Apartamento en Arriendo;414f0922-6072-4420-a961-e36de4d39d88;Estrato 3;Arriendo;0;1;700000;Apartamento;POINT (-74.1990166 4.6341152);NoIdentificado;FALSO;-74,1990166;4,6341152;Localidad Bosa
70;2;Apartamento en Arriendo;e46517c8-3fad-48ca-bcac-1049ce05dd51;Estrato 3;Arriendo;0;2;1600000;Apartamento;POINT (-74.094 4.673);NoIdentificado;FALSO;-74,094;4,673;Localidad Engativá
200;3;Apartamento en Arriendo;25a348db-716b-41d3-9e40-5a305ecd7db7;Estrato 6;Arriendo;2;4;5500000;Apartamento;POINT (-74.054288767335 4.6835084344544);Zona chapinero;FALSO;-74,05428877;4,683508434;Localidad Chapinero
54;2;Apartamento en Arriendo;a87551ff-1d70-4875-a705-b13c00f0c9b4;Estrato 3;Arriendo;0;1;1100000;Apartamento;POINT (-74.091884 4.5852976);NoIdentificado;FALSO;-74,091884;4,5852976;Localidad Antonio Nariño
152;2;Apartamento en Arriendo;8633e3f0-3649-4698-8155-8b50943a9645;Estrato 6;Arriendo;2;2;6300000;Apartamento;POINT (-74.050614237785 4.6590842791248);Zona chapinero;FALSO;-74,05061424;4,659084279;Localidad Chapinero
101;3;Apartamento en Arriendo;25b6258c-7b3c-42e3-a277-d78211660955;Estrato 4;Arriendo;2;2;2829000;Apartamento;POINT (-74.025 4.752);NoIdentificado;FALSO;-74,025;4,752;Localidad Usaquén
40;2;Apartamento en Arriendo;c6fadf85-b954-48d7-811d-3cbc77258771;Estrato 3;Arriendo;0;1;1050000;Apartamento;POINT (-74.1355801 4.6450693);Kennedy;FALSO;-74,1355801;4,6450693;Localidad Kennedy
60;3;Apartamento en Arriendo;77843f24-4dc8-4958-83b2-8086f2f80794;Estrato 3;Arriendo;1;2;1850000;Apartamento;POINT (-74.12797599999999 4.606091);El tejar;FALSO;-74,127976;4,606091;Localidad Puente Aranda
50;2;Apartamento en Arriendo;2f68ff6d-3e95-4fdc-8f70-08b276bd2c1a;Estrato 2;Arriendo;0;1;550000;Apartamento;POINT (-74.0996844 4.5559257);NoIdentificado;FALSO;-74,0996844;4,5559257;Localidad San Cristóbal
68;2;Apartamento en Arriendo;dfe8261e-7f0f-4d91-95b8-49b253a5ab35;Estrato 5;Arriendo;1;2;2350000;Apartamento;POINT (-74.0839785 4.6481004);NoIdentificado;FALSO;-74,0839785;4,6481004;Localidad Teusaquillo
38;1;Apartamento en Arriendo;9b874f96-50ee-49e8-a040-8643a1ac689f;Estrato 3;Arriendo;1;2;1400000;Apartamento;POINT (-74.1192102 4.6606645);NoIdentificado;FALSO;-74,1192102;4,6606645;Localidad Fontibón
42;2;Apartamento en Arriendo;fcf15563-0273-469b-a0e7-96589203e3fd;Estrato 4;Arriendo;1;1;1550000;Apartamento;POINT (-74.03453850472411 4.727424463923229);Cedritos;FALSO;-74,0345385;4,727424464;Localidad Usaquén
51;3;Apartamento en Arriendo;0667d9ab-869a-44d3-807b-b06681259802;Estrato 3;Arriendo;0;1;860100;Apartamento;POINT (-74.15901219999999 4.69098);NoIdentificado;FALSO;-74,1590122;4,69098;Localidad Fontibón
71;2;Apartamento en Arriendo;af7bb7a4-25cd-4c37-ac7d-e818d93479a8;Estrato 2;Arriendo;0;1;850000;Apartamento;POINT (-74.1738542 4.5943444);NoIdentificado;FALSO;-74,1738542;4,5943444;Localidad Ciudad Bolivar
200;3;Apartamento en Arriendo;74237464-d9d7-4638-bfa0-fe66ae041872;Estrato 6;Arriendo;4;3;9500000;Apartamento;POINT (-74.0518569946289 4.66534948348999);El nogal;FALSO;-74,05185699;4,665349483;Localidad Chapinero
70;3;Apartamento en Arriendo;cb86191c-236c-48e9-ad28-eb6a9592669a;Estrato 4;Arriendo;1;2;2000000;Apartamento;POINT (-74.0445786 4.7296853);NoIdentificado;FALSO;-74,0445786;4,7296853;Localidad Usaquén
82,51;2;Apartamento en Arriendo;2fedd24f-795f-4d4b-a344-36fc24a158c8;Estrato 4;Arriendo;1;2;2850000;Apartamento;POINT (-74.02813320199994 4.72373839100004);Cedritos;FALSO;-74,0281332;4,723738391;Localidad Usaquén
213;3;Apartamento en Arriendo;decd2b6b-edc8-4716-b290-9c97c2b0f7ae;Estrato 6;Arriendo;3;4;22000000;Apartamento;POINT (-74.049948 4.655251);NoIdentificado;FALSO;-74,049948;4,655251;Localidad Chapinero
275;3;Apartamento en Arriendo;6b8aaa6e-bac0-406e-b1a6-228268e5145c;Estrato 6;Arriendo;3;4;18000000;Apartamento;POINT (-74.02799987792969 4.689000129699707);Santa barbara alta;FALSO;-74,02799988;4,68900013;Localidad Usaquén
32;1;Apartamento en Arriendo;4428b248-90b0-4510-b05a-04500d7e18d4;Estrato 3;Arriendo;0;1;976000;Apartamento;POINT (-74.075 4.66);NoIdentificado;FALSO;-74,075;4,66;Localidad Barrios Unidos
398;4;Apartamento en Arriendo;cb36766b-ca2a-457d-81be-6a53bdd5c3f3;Estrato 6;Arriendo;3;5;12500000;Apartamento;POINT (-74.02826102380371 4.716530640045747);Montearroyo;FALSO;-74,02826102;4,71653064;Localidad Usaquén
270;3;Apartamento en Arriendo;d437d747-b9b1-4cdc-8369-94ee8e90844e;Estrato 6;Arriendo;3;5;15000000;Apartamento;POINT (-74.04404269999998 4.6659567);NoIdentificado;FALSO;-74,0440427;4,6659567;Localidad Chapinero
120;3;Apartamento en Arriendo;d9d22f01-2f90-4416-befb-77acbe61d17d;Estrato 5;Arriendo;2;3;4000000;Apartamento;POINT (-74.063871760882 4.730678887447);NoIdentificado;FALSO;-74,06387176;4,730678887;Localidad Suba
95;4;Apartamento en Arriendo;be779b46-59ed-4f64-880b-5a939fabbc19;Estrato 4;Arriendo;1;3;2100000;Apartamento;POINT (-74.034 4.738);NoIdentificado;FALSO;-74,034;4,738;Localidad Usaquén
71;2;Apartamento en Arriendo;d7278e81-d6e9-45ba-aaa5-14e0760edd41;Estrato 4;Arriendo;1;2;1900000;Apartamento;POINT (-74.0810024 4.687139);NoIdentificado;FALSO;-74,0810024;4,687139;Localidad Engativá
160;3;Apartamento en Arriendo;ef7122af-a82d-425d-a845-a1095f1f78a8;Estrato 4;Arriendo;2;3;4950000;Apartamento;POINT (-74.0787900397921 4.708640014151413);Niza;FALSO;-74,07879004;4,708640014;Localidad Suba
50;1;Apartamento en Arriendo;592a6f22-41f6-4f77-a654-05742adfc480;Estrato 5;Arriendo;1;1;1656500;Apartamento;POINT (-74.05800550000001 4.6723988);Antiguo country;FALSO;-74,0580055;4,6723988;Localidad Chapinero
45;1;Apartamento en Arriendo;e5793263-7bfb-4a08-9935-36daa2bf079d;Estrato 4;Arriendo;1;2;2500000;Apartamento;POINT (-74.0289598 4.7031439);Bella suiza;FALSO;-74,0289598;4,7031439;Localidad Usaquén
113;2;Apartamento en Arriendo;619fa7dc-72b5-402b-934a-47255385f937;Estrato 5;Arriendo;2;3;3557500;Apartamento;POINT (-74.051 4.65);NoIdentificado;FALSO;-74,051;4,65;Localidad Chapinero
162;3;Apartamento en Arriendo;84b63bee-b0af-434d-9d50-bb0b968c101c;Estrato 6;Arriendo;2;4;8000000;Apartamento;POINT (-74.044 4.7);NoIdentificado;FALSO;-74,044;4,7;Localidad Usaquén
120;3;Apartamento en Arriendo;8ef5ba19-7597-4ac8-a0f3-c08bed4f24cd;Estrato 5;Arriendo;2;3;6000000;Apartamento;POINT (-74.0639853 4.7278017);NoIdentificado;FALSO;-74,0639853;4,7278017;Localidad Suba
68;2;Apartamento en Arriendo;bb594440-205d-4f7d-9634-5d7a8cd0dadc;Estrato 5;Arriendo;2;2;3000000;Apartamento;POINT (-74.038 4.694);NoIdentificado;FALSO;-74,038;4,694;Localidad Usaquén
72;3;Apartamento en Arriendo;9f1171c3-bb7e-40c0-a635-f8e93f21b4db;Estrato 4;Arriendo;1;2;1591000;Apartamento;POINT (-74.0327752 4.769375699999999);NoIdentificado;FALSO;-74,0327752;4,7693757;Localidad Usaquén
90;2;Apartamento en Arriendo;099e5dbe-c9ea-4451-b8eb-d465819ae0b9;Estrato 3;Arriendo;0;1;1200000;Apartamento;POINT (-74.09757929999999 4.680475599999999);La Europa;FALSO;-74,0975793;4,6804756;Localidad Engativá
37;2;Apartamento en Arriendo;abaab004-a249-4174-971f-d9d62d559bd4;Estrato 3;Arriendo;0;1;1150000;Apartamento;POINT (-74.06813430096 4.558408362673);Gustavo restrepo;FALSO;-74,0681343;4,558408363;Localidad San Cristóbal
